Policy,Indicator,score,rank
C4_Restrictions on gatherings,Proportion of population spending more than 10% of household consumption or income on out-of-pocket health care expenditure (%),0.009074567189400369,59
C4_Restrictions on gatherings,Electric power consumption ,0.009063616330015286,60
C4_Restrictions on gatherings,Access to electricity ,0.008593734732635519,61
C4_Restrictions on gatherings,Rule of law estimate ,0.008520240881304592,62
C4_Restrictions on gatherings,Prevalence of obesity,0.008516098683381058,63
C4_Restrictions on gatherings,Prevalence of anxiety disorders,0.00844344748844582,64
C4_Restrictions on gatherings,Prevalence of down syndrome,0.008433107624584274,65
C4_Restrictions on gatherings,Urban population (% of total population),0.00825414665368276,66
C4_Restrictions on gatherings,"Population, total",0.008201188692001317,67
C4_Restrictions on gatherings,Proportion of women in managerial positions (%),0.008068507218722027,68
C4_Restrictions on gatherings,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",0.007929907762155774,69
C4_Restrictions on gatherings,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",0.007874583331115763,70
C4_Restrictions on gatherings,Fixed telephone subscriptions,0.007814417486485505,71
C4_Restrictions on gatherings,Prevalence of Hypertensive heart disease,0.007729778656701435,72
C4_Restrictions on gatherings,Energy use (kg of oil equivalent per capita),0.007606196591827046,73
C4_Restrictions on gatherings,Regulatory quality estimate,0.007562030433669594,74
C4_Restrictions on gatherings,Refugee population by country or territory of asylum,0.007558235253262785,75
C4_Restrictions on gatherings,"Prevalence of HIV, total (% of population ages 15-49)",0.0074140633466356735,76
C4_Restrictions on gatherings,Age dependency ratio,0.007383672770396088,77
C4_Restrictions on gatherings,Expenditure on education (% of GDP),0.007369049414872788,78
C4_Restrictions on gatherings,People using safely managed drinking water services (% of population),0.0073468079224346125,79
C4_Restrictions on gatherings,Gini index (World Bank estimate),0.007151168295207065,80
C4_Restrictions on gatherings,Volume of exports,0.007021701670997995,81
C4_Restrictions on gatherings,"Literacy rate, adult total (% of people ages 15 and above)",0.006763068182927726,82
C4_Restrictions on gatherings,"Primary completion rate, total (% of relevant age group)",0.006761899464753147,83
C4_Restrictions on gatherings,"Net migration rate, per 1000 population",0.006711740881606924,84
C4_Restrictions on gatherings,"Foreign direct investment, net",0.0066060204268764385,85
C4_Restrictions on gatherings,People with basic handwashing facilities including soap and water (% of population),0.006411836149164463,86
C4_Restrictions on gatherings,"Lending interest rates, percent per annum",0.006300499426843901,87
C4_Restrictions on gatherings,Rural population (% of total population),0.006246124244480536,88
C4_Restrictions on gatherings,Unemployment rate (%) - Annual,0.006102524522823668,89
C4_Restrictions on gatherings,Coverage of unemployment benefits and ALMP (% of population),0.006099197187482142,90
C4_Restrictions on gatherings,"International tourism, receipts",0.005901615480266519,91
C4_Restrictions on gatherings,People using at least basic sanitation services (% of population),0.005836775745547588,92
C4_Restrictions on gatherings,Women who believe a husband is justified in beating his wife (any of five reasons) (%),0.005756505754553552,93
C4_Restrictions on gatherings,Expenditure on health (% of GDP),0.00550929969884169,94
C4_Restrictions on gatherings,Coverage of social safety net programs (% of population),0.00513575386627102,95
C4_Restrictions on gatherings,Mobile cellular (per 100 people),0.004951575912433684,96
C4_Restrictions on gatherings,Fixed telephone (per 100 people),0.004065976861755615,97
C4_Restrictions on gatherings,Internet users (per 100 people),0.003468499321800849,98
C4_Restrictions on gatherings,Electricity production from nuclear sources ,0.0029902076865673025,99
C4_Restrictions on gatherings,Starting a Business (Score),0.002797258400878688,100
C4_Restrictions on gatherings,Age dependency ratio (% of working-age population),0.0024998314199905754,101
C4_Restrictions on gatherings,Proportion of people living below 50 percent of median income (%),0.0019341709269814122,102
C4_Restrictions on gatherings,Proportion of population pushed below the $1.90 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure (%),0.001880031328075143,103
C4_Restrictions on gatherings,Growth rates of household expenditure or income per capita (%),0.0005343005198312129,104
C4_Restrictions on gatherings,Expenditure on social protection (% of GDP),0.0,105
C5_Close public transport,Individuals using the Internet,0.018278741873848123,1
C5_Close public transport,Prevalence of COVID-19,0.018118542436907765,2
C5_Close public transport,Corruption Perceptions Index,0.01720097642068297,3
C5_Close public transport,Secure Internet servers ,0.016225659682708164,4
C5_Close public transport,"Foreign direct investment, net",0.016147936491969026,5
C5_Close public transport,Mortality due to COVID-19,0.015933841017197657,6
C5_Close public transport,Net migration,0.015556628695248249,7
C5_Close public transport,Summary exposure value tobacco,0.015526883601923188,8
C5_Close public transport,Energy use ,0.01539031788894543,9
C5_Close public transport,Proportion of women in managerial positions (%),0.015364372256741464,10
C5_Close public transport,Fixed telephone subscriptions,0.015070035793481897,11
C5_Close public transport,Proportion of seats held by women in national parliaments (%),0.01476301461988883,12
C5_Close public transport,Prevalence of Hypertensive heart disease,0.014620847731854946,13
C5_Close public transport,Mobile cellular subscriptions,0.014474780859903029,14
C5_Close public transport,Press freedom score,0.014303754885276547,15
C5_Close public transport,Prevalence of anxiety disorders,0.013965980148934758,16
C5_Close public transport,"Intentional homicides (per 100,000 people)",0.013795003971566584,17
C5_Close public transport,Volume of imports,0.013765732188059264,18
C5_Close public transport,Electric power consumption ,0.013320437023073334,19
C5_Close public transport,Human Development Index,0.01327021236785485,20
C5_Close public transport,"Adjusted net savings, including particulate emission damage",0.013260790767298558,21
C5_Close public transport,Domestic General Government Health Expenditure (GGHE-D) as % General Government Expenditure (GGE),0.01324968488506949,22
C5_Close public transport,Prevalence of total cancers,0.013050051341875904,23
C5_Close public transport,Political stability and absence of violence/terrorism estimate,0.012915061538483432,24
C5_Close public transport,Fossil fuel energy consumption,0.012877128956509125,25
C5_Close public transport,"Trade, total as % of GDP",0.012197625541235602,26
C5_Close public transport,Rule of law estimate ,0.012190145122514165,27
C5_Close public transport,Voice and accountability estimate,0.012115617717650684,28
C5_Close public transport,"Central government debt, total",0.01203458691144098,29
C5_Close public transport,"Electricity production from renewable sources, excluding hydroelectric",0.011774511550346554,30
C5_Close public transport,Regulatory quality estimate,0.01165839304577208,31
C5_Close public transport,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",0.011626173464095125,32
C5_Close public transport,"Prevalence of stunting, height for age (modeled estimate, % of children under 5)",0.011450321758667116,33
C5_Close public transport,Electricity production from oil sources,0.011352493517706905,34
C5_Close public transport,Employment in services (% of total employment) (modeled ILO estimate),0.011299132595944953,35
C5_Close public transport,"Energy imports, net ",0.011276537943683024,36
C5_Close public transport,"Physicians (per 1,000 people)",0.010757097236124114,37
C5_Close public transport,Prevalence of Respiratory infections and tuberculosis,0.010732084440399605,38
C5_Close public transport,Prevalence of chronic kidney disease,0.010618083248245785,39
C5_Close public transport,"Prevalence of overweight (modeled estimate, % of children under 5)",0.010602426096306627,40
C5_Close public transport,Renewable energy consumption ,0.010380681413133657,41
C5_Close public transport,CO2 emissions (kt),0.01027742033589807,42
C5_Close public transport,"Output per worker (GDP constant 2011 international $ in PPP -- ILO modelled estimates, Nov. 2019",0.010205024556132076,43
C5_Close public transport,Prevalence of down syndrome,0.010192650597111733,44
C5_Close public transport,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",0.010113581452578794,45
C5_Close public transport,Proportion of population pushed below the $1.90 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure (%),0.010076653473250296,46
C5_Close public transport,Prevalence of Depressive disorders,0.0098924262263645,47
C5_Close public transport,Serious assault (rate),0.009878183986412896,48
C5_Close public transport,"Age dependency ratio, old (% of working-age population)",0.00958200790274,49
C5_Close public transport,Electricity production from coal sources ,0.009351798630355379,50
C5_Close public transport,"Prevalence of HIV, total (% of population ages 15-49)",0.009324046374058353,51
C5_Close public transport,Prevalence of Diabetes,0.009164610852500532,52
C5_Close public transport,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value ",0.00915385404891221,53
C5_Close public transport,"Immunization, measles (% of children ages 12-23 months)",0.009034664074730376,54
C5_Close public transport,Gini index (World Bank estimate),0.008998377890950395,55
C5_Close public transport,Rural population (% of total population),0.008992870244679959,56
C5_Close public transport,"Incidence of tuberculosis (per 100,000 people)",0.008894198820050027,57
C5_Close public transport,"Nurses and midwives (per 1,000 people)",0.00889363543273463,58
C5_Close public transport,People using safely managed drinking water services (% of population),0.008873043333839491,59
C5_Close public transport,Volume of exports,0.008829743839049223,60
C5_Close public transport,"PM2.5 air pollution, mean annual exposure",0.008667282222930195,61
C5_Close public transport,Expenditure on education (% of GDP),0.008660851404577403,62
C5_Close public transport,"Immunization, DPT (% of children ages 12-23 months)",0.008522487813484799,63
C5_Close public transport,People using at least basic sanitation services (% of population),0.008495509547066895,64
C5_Close public transport,Fixed broadband subscriptions,0.008370558010455146,65
