Policy,Category,Indicator,Unit,rank,score
C8_International travel controls,Demographics,People using at least basic sanitation services (% of population),proportion,28,0.017553220798441183
C8_International travel controls,Demographics,"People using safely managed drinking water services, urban (% of urban population)",proportion,29,0.017045960099532225
C8_International travel controls,Demographics,Population density,persons per square kilometer,30,0.014113459750218164
C8_International travel controls,Demographics,Population (% change),percent,31,0.013025001107457718
C8_International travel controls,Demographics,"People using safely managed sanitation services, urban (% of urban population)",proportion,32,0.010951682578633323
C8_International travel controls,Demographics,"People using safely managed sanitation services, rural (% of rural population)",proportion,33,0.010386885205152711
C8_International travel controls,Demographics,People using safely managed drinking water services (% of population),proportion,34,0.01001555877177654
C8_International travel controls,Demographics,"People using at least basic sanitation services, rural (% of rural population)",proportion,35,0.009696905039816513
C8_International travel controls,Demographics,Mobile cellular (per 100 people),per 100 population,36,0.005938234645161217
C8_International travel controls,Demographics,Internet users (per 100 people),per 100 population,37,0.0026477456181172687
C8_International travel controls,Demographics,Fixed telephone (per 100 people),per 100 population,38,0.0023990519231571563
C8_International travel controls,Demographics,Age dependency ratio,percent of total population,39,0.0
E1_Income support,Demographics,Rural population (% of total population),proportion,1,0.04934685876644764
E1_Income support,Demographics,Secure Internet servers ,per 1 million people,2,0.04491135142240091
E1_Income support,Demographics,Population density (people per sq. km of land area),proportion,3,0.03994455835692163
E1_Income support,Demographics,Population in largest city,proportion,4,0.038068078214197956
E1_Income support,Demographics,"People using at least basic drinking water services, urban (% of urban population)",proportion,5,0.03794513500761796
E1_Income support,Demographics,Population living in slums (% of urban population),proportion,6,0.03746230252358689
E1_Income support,Demographics,"Population, female (% of total population)",proportion,7,0.03668661256483857
E1_Income support,Demographics,"Age dependency ratio, old (% of working-age population)",proportion,8,0.03624004495672895
E1_Income support,Demographics,"People using safely managed drinking water services, rural (% of rural population)",proportion,9,0.036021301467257
E1_Income support,Demographics,People using at least basic drinking water services (% of population),proportion,10,0.03586797390302997
E1_Income support,Demographics,"Net migration rate, per 1000 population",per thousand persons,11,0.03523743330998587
E1_Income support,Demographics,Age dependency ratio (% of working-age population),proportion,12,0.03454516050790824
E1_Income support,Demographics,"Population, total",total,13,0.030494585495437522
E1_Income support,Demographics,"People using safely managed drinking water services, urban (% of urban population)",proportion,14,0.030209237238944704
E1_Income support,Demographics,People using safely managed drinking water services (% of population),proportion,15,0.029798391063192802
E1_Income support,Demographics,Urban population (% of total population),total,16,0.027427093789354092
E1_Income support,Demographics,Individuals using the Internet,percent of population,17,0.02725526781785912
E1_Income support,Demographics,People using safely managed sanitation services (% of population),percent of population,18,0.02654384807225282
E1_Income support,Demographics,"People using at least basic sanitation services, rural (% of rural population)",proportion,19,0.02645187703664463
E1_Income support,Demographics,Mobile cellular subscriptions,number,20,0.02628266303420932
E1_Income support,Demographics,People with basic handwashing facilities including soap and water (% of population),proportion,21,0.02570513905581609
E1_Income support,Demographics,Fixed broadband subscriptions,number,22,0.02458790821100493
E1_Income support,Demographics,People using at least basic sanitation services (% of population),proportion,23,0.024464143881307236
E1_Income support,Demographics,Internet users (per 100 people),per 100 population,24,0.024263305129054665
E1_Income support,Demographics,"Age dependency ratio, young (% of working-age population)",proportion,25,0.024151405454178484
E1_Income support,Demographics,Refugee population by country or territory of asylum,proportion,26,0.023202216816863894
E1_Income support,Demographics,Fixed telephone (per 100 people),per 100 population,27,0.019988543770190787
E1_Income support,Demographics,"Population, male (% of total population)",proportion,28,0.01906814006361056
E1_Income support,Demographics,Fixed telephone subscriptions,number,29,0.018896629980757786
E1_Income support,Demographics,Population (% change),percent,30,0.01715013628339317
E1_Income support,Demographics,Mobile cellular (per 100 people),per 100 population,31,0.01702795106974266
E1_Income support,Demographics,Population density,persons per square kilometer,32,0.015324900313719811
E1_Income support,Demographics,"People with basic handwashing facilities including soap and water, urban (% of urban population)",proportion,33,0.014605815114024282
E1_Income support,Demographics,"People with basic handwashing facilities including soap and water, rural (% of rural population)",proportion,34,0.012423424403599769
E1_Income support,Demographics,"People using safely managed sanitation services, urban (% of urban population)",proportion,35,0.01153338408097669
E1_Income support,Demographics,"People using safely managed sanitation services, rural (% of rural population)",proportion,36,0.010324912477969517
E1_Income support,Demographics,"People using at least basic drinking water services, rural (% of rural population)",proportion,37,0.01002773192245563
