Country,Policy,score,score_level
Burundi,E1_Income support,0.08291625004027398,high
Burundi,H3_Contact tracing,0.07290994359981248,high
Burundi,C1_School closing,0.061723218584357725,high
Burundi,H2_Testing policy,0.05271977799893174,medium
Burundi,H4_Emergency investment in healthcare,0.05164072292611275,medium
Burundi,H7_Vaccination policy,0.038956081308033096,medium
Burundi,H5_Investment in vaccines,0.03843524566010989,medium
Burundi,E3_Fiscal measures,0.0368060333806655,low
Burundi,E4_International support,0.03490411484242367,low
Burundi,C7_Restrictions on internal movement,0.025838154308852317,low
Burundi,C6_Stay at home requirements,0.018224592868271643,low
Burundi,C5_Close public transport,0.01805817021912543,very low
Burundi,C4_Restrictions on gatherings,0.017382326304743526,very low
Burundi,C3_Cancel public events,0.010643439163450867,very low
Burundi,H8_Protection of elderly people,0.0,very low
Cambodia,H7_Vaccination policy,0.08461096330163229,very high
Cambodia,H6_Facial Coverings,0.08442543521111452,very high
Cambodia,C7_Restrictions on internal movement,0.08153357572923282,very high
Cambodia,C6_Stay at home requirements,0.07482419914522888,very high
Cambodia,H2_Testing policy,0.07379067792903518,high
Cambodia,C4_Restrictions on gatherings,0.0735267287351406,high
Cambodia,H3_Contact tracing,0.06915871583489987,high
Cambodia,C1_School closing,0.059323774836172065,high
Cambodia,H1_Public information campaigns,0.04945744094309208,medium
Cambodia,C3_Cancel public events,0.04511938845513938,medium
Cambodia,H8_Protection of elderly people,0.04216871963407427,medium
Cambodia,C2_Workplace closing,0.04209153409751026,medium
Cambodia,E3_Fiscal measures,0.041731578171496024,low
Cambodia,E1_Income support,0.04145839846768983,low
Cambodia,C8_International travel controls,0.04054187478861847,low
Cambodia,E2_Debt/contract relief,0.037133349608746695,low
Cambodia,E4_International support,0.032045623770210724,very low
Cambodia,H4_Emergency investment in healthcare,0.02339569914252707,very low
Cambodia,H5_Investment in vaccines,0.0036623221984390525,very low
Cambodia,C5_Close public transport,0.0,very low
Cameroon,H3_Contact tracing,0.11486166916199232,very high
Cameroon,H1_Public information campaigns,0.11466225716205311,very high
Cameroon,C2_Workplace closing,0.08550775690359638,very high
Cameroon,H8_Protection of elderly people,0.07622698843809969,very high
Cameroon,E2_Debt/contract relief,0.07473007559665082,high
Cameroon,C3_Cancel public events,0.07247665575481403,high
Cameroon,C8_International travel controls,0.07033569309578509,high
Cameroon,E1_Income support,0.05888561398339533,high
Cameroon,H2_Testing policy,0.05697508830354765,medium
Cameroon,C1_School closing,0.054519875729655456,medium
Cameroon,C5_Close public transport,0.054255408143705205,medium
Cameroon,H6_Facial Coverings,0.03280082161885581,medium
Cameroon,E3_Fiscal measures,0.029424605623667433,low
Cameroon,H4_Emergency investment in healthcare,0.028295662801696566,low
Cameroon,C7_Restrictions on internal movement,0.02429893402602616,low
Cameroon,E4_International support,0.020089797608461125,low
Cameroon,C6_Stay at home requirements,0.018635477466107647,very low
Cameroon,C4_Restrictions on gatherings,0.00888762537424,very low
Cameroon,H5_Investment in vaccines,0.0041299932076501455,very low
Cameroon,H7_Vaccination policy,0.0,very low
Canada,C5_Close public transport,0.11332364034128505,very high
Canada,H7_Vaccination policy,0.10256392178308454,very high
Canada,H6_Facial Coverings,0.08249478218067989,very high
Canada,C2_Workplace closing,0.06794126874423613,very high
Canada,H3_Contact tracing,0.06740515458379777,high
Canada,H4_Emergency investment in healthcare,0.06280565075296,high
Canada,E4_International support,0.06096955548369453,high
Canada,E3_Fiscal measures,0.055355944891573486,high
Canada,H5_Investment in vaccines,0.05172912640113537,medium
Canada,C1_School closing,0.04967312064150346,medium
Canada,H8_Protection of elderly people,0.043052206990818166,medium
Canada,C6_Stay at home requirements,0.04175107344457939,medium
Canada,C4_Restrictions on gatherings,0.04145310666530988,low
Canada,E2_Debt/contract relief,0.041224686613029166,low
Canada,C7_Restrictions on internal movement,0.04015225571792123,low
Canada,H2_Testing policy,0.037486899985109644,low
Canada,E1_Income support,0.01976201652508315,very low
Canada,H1_Public information campaigns,0.015600222248365346,very low
Canada,C8_International travel controls,0.005255366005833671,very low
Canada,C3_Cancel public events,0.0,very low
Central African Republic,H2_Testing policy,0.10479515179857764,very high
Central African Republic,C2_Workplace closing,0.09164485048049134,very high
Central African Republic,C6_Stay at home requirements,0.08327692149326665,very high
Central African Republic,C7_Restrictions on internal movement,0.07872154532365745,very high
Central African Republic,E1_Income support,0.07530648483343731,high
Central African Republic,H6_Facial Coverings,0.06826763549125439,high
Central African Republic,H3_Contact tracing,0.06771767657845425,high
Central African Republic,H1_Public information campaigns,0.05873032727409382,high
Central African Republic,C4_Restrictions on gatherings,0.0581397096953382,medium
Central African Republic,E2_Debt/contract relief,0.055670569741042224,medium
Central African Republic,C1_School closing,0.05310002348835435,medium
Central African Republic,E3_Fiscal measures,0.04516109648379233,medium
Central African Republic,C3_Cancel public events,0.04109637284772413,low
Central African Republic,H8_Protection of elderly people,0.03854033932688895,low
Central African Republic,E4_International support,0.02712198045975174,low
Central African Republic,C8_International travel controls,0.02487054535954331,low
Central African Republic,C5_Close public transport,0.0118581454961625,very low
Central African Republic,H4_Emergency investment in healthcare,0.008241357230309493,very low
Central African Republic,H5_Investment in vaccines,0.007739266597859733,very low
Central African Republic,H7_Vaccination policy,0.0,very low
Chad,H2_Testing policy,0.0939391736205027,very high
Chad,H6_Facial Coverings,0.08155928735153882,very high
Chad,H3_Contact tracing,0.08113553225814543,very high
Chad,C6_Stay at home requirements,0.07656763166369132,very high
Chad,C1_School closing,0.07460767358315222,high
Chad,C2_Workplace closing,0.06621772282070522,high
Chad,C3_Cancel public events,0.06526850701393588,high
Chad,C8_International travel controls,0.06033882642905512,high
Chad,E2_Debt/contract relief,0.060319134563819904,medium
Chad,H8_Protection of elderly people,0.059762791865645086,medium
Chad,C7_Restrictions on internal movement,0.05403460042239223,medium
Chad,C5_Close public transport,0.054015594445278044,medium
Chad,E3_Fiscal measures,0.03604472940630437,low
Chad,H4_Emergency investment in healthcare,0.029067195561322513,low
Chad,C4_Restrictions on gatherings,0.027719880369519063,low
Chad,E1_Income support,0.024897947774293324,low
Chad,E4_International support,0.023221755254783545,very low
Chad,H1_Public information campaigns,0.020753541961784732,very low
Chad,H5_Investment in vaccines,0.010528473634130418,very low
Chad,H7_Vaccination policy,0.0,very low
Chile,H7_Vaccination policy,0.11592755409668551,very high
Chile,E1_Income support,0.11060140127718426,very high
Chile,C8_International travel controls,0.09774400389606194,very high
Chile,E2_Debt/contract relief,0.08056113969197874,very high
Chile,C5_Close public transport,0.07879758556621344,high
Chile,C4_Restrictions on gatherings,0.06293614673803367,high
Chile,H6_Facial Coverings,0.06214032319479755,high
Chile,E4_International support,0.06016804519270332,high
Chile,H2_Testing policy,0.048617973961799704,medium
Chile,E3_Fiscal measures,0.04196658666707231,medium
Chile,H5_Investment in vaccines,0.03959092455510489,medium
Chile,H3_Contact tracing,0.039243018031234915,medium
Chile,C7_Restrictions on internal movement,0.03516067168510138,low
Chile,C2_Workplace closing,0.032618925060407915,low
Chile,H1_Public information campaigns,0.03068338328363861,low
Chile,C3_Cancel public events,0.030477923800880095,low
Chile,H4_Emergency investment in healthcare,0.017713433906931846,very low
Chile,C1_School closing,0.009442364109941231,very low
Chile,C6_Stay at home requirements,0.00560859528422883,very low
Chile,H8_Protection of elderly people,0.0,very low
China,H2_Testing policy,0.09747213681501252,very high
China,H7_Vaccination policy,0.08676476651582843,very high
China,C6_Stay at home requirements,0.08130883983348643,very high
China,E2_Debt/contract relief,0.07188987542128635,very high
China,H6_Facial Coverings,0.06824972390442105,high
China,C2_Workplace closing,0.057572684301916546,high
China,C8_International travel controls,0.05605726676885947,high
China,E3_Fiscal measures,0.055620400656443844,high
China,H8_Protection of elderly people,0.052843797467812585,medium
China,C5_Close public transport,0.04827103109720081,medium
China,C1_School closing,0.04791522634791919,medium
China,E1_Income support,0.04615004075860956,medium
China,H4_Emergency investment in healthcare,0.04301197203615698,low
China,C7_Restrictions on internal movement,0.04219462850584451,low
China,C3_Cancel public events,0.039027931272872685,low
China,E4_International support,0.03869128323459048,low
China,C4_Restrictions on gatherings,0.035862179369138096,very low
China,H1_Public information campaigns,0.01608767453672446,very low
China,H3_Contact tracing,0.015008541155875946,very low
China,H5_Investment in vaccines,0.0,very low
Colombia,H7_Vaccination policy,0.12674832049333454,very high
Colombia,C6_Stay at home requirements,0.11783275673700916,very high
Colombia,C1_School closing,0.09611653599313306,very high
Colombia,C7_Restrictions on internal movement,0.08771749109669104,very high
Colombia,H3_Contact tracing,0.08086535149046965,high
Colombia,H6_Facial Coverings,0.07997307458895035,high
Colombia,C8_International travel controls,0.0791405820729075,high
Colombia,H8_Protection of elderly people,0.07209858514970982,high
Colombia,C2_Workplace closing,0.0707303730193712,medium
Colombia,C4_Restrictions on gatherings,0.052267384782165235,medium
Colombia,E4_International support,0.03594303672991349,medium
Colombia,H4_Emergency investment in healthcare,0.02859732251484739,medium
Colombia,E3_Fiscal measures,0.02444698141794983,low
Colombia,E1_Income support,0.017508908036786324,low
Colombia,E2_Debt/contract relief,0.01464400176459132,low
Colombia,H1_Public information campaigns,0.007286658710809754,low
Colombia,H2_Testing policy,0.0041755252046264905,very low
Colombia,C5_Close public transport,0.0029648500847813267,very low
Colombia,H5_Investment in vaccines,0.0009422601119523699,very low
Colombia,C3_Cancel public events,0.0,very low
Costa Rica,H6_Facial Coverings,0.09891920073129153,very high
Costa Rica,H7_Vaccination policy,0.08815039902178731,very high
Costa Rica,H8_Protection of elderly people,0.07443432912871205,very high
Costa Rica,C7_Restrictions on internal movement,0.07208594916178884,very high
Costa Rica,C1_School closing,0.0686462994274804,high
Costa Rica,C8_International travel controls,0.06786857400585147,high
Costa Rica,C5_Close public transport,0.06601708409438464,high
Costa Rica,H3_Contact tracing,0.06156354969768525,high
Costa Rica,C2_Workplace closing,0.060846879433298764,medium
Costa Rica,H2_Testing policy,0.05446460564635983,medium
Costa Rica,H5_Investment in vaccines,0.04603443891842611,medium
Costa Rica,E4_International support,0.044113539526150033,medium
Costa Rica,E1_Income support,0.042109496786054336,low
Costa Rica,C4_Restrictions on gatherings,0.03520096029665039,low
Costa Rica,C6_Stay at home requirements,0.03486160700150787,low
Costa Rica,E3_Fiscal measures,0.03371128168681411,low
Costa Rica,E2_Debt/contract relief,0.024233360822133374,very low
Costa Rica,H1_Public information campaigns,0.019356103642835458,very low
Costa Rica,H4_Emergency investment in healthcare,0.007382340970788517,very low
Costa Rica,C3_Cancel public events,0.0,very low
Croatia,H7_Vaccination policy,0.11703019877922574,very high
Croatia,C5_Close public transport,0.11086694167791804,very high
Croatia,E2_Debt/contract relief,0.10530979656787452,very high
Croatia,C4_Restrictions on gatherings,0.07372956572250919,very high
Croatia,C1_School closing,0.0733785122790196,high
Croatia,C2_Workplace closing,0.07287230149667417,high
Croatia,H2_Testing policy,0.07206913142074056,high
Croatia,C7_Restrictions on internal movement,0.061575604941703915,high
Croatia,C8_International travel controls,0.05246613418905075,medium
Croatia,H6_Facial Coverings,0.049919966455913144,medium
Croatia,H4_Emergency investment in healthcare,0.049209628611580215,medium
Croatia,C3_Cancel public events,0.04045242800571681,medium
Croatia,H8_Protection of elderly people,0.03486112406255404,low
Croatia,E3_Fiscal measures,0.024640252581833492,low
Croatia,E1_Income support,0.02315823539420714,low
Croatia,H5_Investment in vaccines,0.017332679071076294,low
Croatia,H1_Public information campaigns,0.013059873892811505,very low
Croatia,H3_Contact tracing,0.006100031805517621,very low
Croatia,E4_International support,0.0019675930440730327,very low
Croatia,C6_Stay at home requirements,0.0,very low
Cuba,H7_Vaccination policy,0.10782037907117947,very high
Cuba,C8_International travel controls,0.08932929597141194,very high
Cuba,C2_Workplace closing,0.08142823172550503,very high
Cuba,C6_Stay at home requirements,0.0763459589167855,very high
Cuba,H8_Protection of elderly people,0.07124683289549515,high
Cuba,H6_Facial Coverings,0.06887922994400332,high
Cuba,C1_School closing,0.0677029220599912,high
Cuba,C5_Close public transport,0.06654433430324426,high
Cuba,C4_Restrictions on gatherings,0.06468443503518319,medium
Cuba,E1_Income support,0.05088565871590739,medium
Cuba,H2_Testing policy,0.042477117434272994,medium
Cuba,E2_Debt/contract relief,0.04091771762833078,medium
Cuba,C7_Restrictions on internal movement,0.03739402681219996,low
Cuba,E4_International support,0.03224496264374541,low
Cuba,H1_Public information campaigns,0.02654256199990321,low
Cuba,H3_Contact tracing,0.026105974079500542,low
